u,i,ts,label,idx
3514,6363,993772800.0,1,7045
249,6556,993772800.0,1,7046
3567,6685,993772800.0,1,7047
306,6687,993772800.0,1,7048
1262,6706,993772800.0,1,7049
133,7015,993772800.0,1,7050
132,7068,993772800.0,1,7051
249,7178,993772800.0,1,7052
547,7215,993772800.0,1,7053
306,7319,993772800.0,1,7054
547,7432,993772800.0,1,7055
3514,6339,993859200.0,1,7056
407,6349,993859200.0,1,7057
1057,6741,993859200.0,1,7058
920,6963,993859200.0,1,7059
3467,7422,993859200.0,1,7060
2183,7447,993859200.0,1,7061
1790,7456,993859200.0,1,7062
2841,6058,993945600.0,1,7063
3067,6120,993945600.0,1,7064
1865,6154,993945600.0,1,7065
1168,6227,993945600.0,1,7066
407,6393,993945600.0,1,7067
407,6395,993945600.0,1,7068
407,6401,993945600.0,1,7069
407,6411,993945600.0,1,7070
407,6447,993945600.0,1,7071
2810,6837,993945600.0,1,7072
2810,6965,993945600.0,1,7073
1151,7244,993945600.0,1,7074
3244,7390,993945600.0,1,7075
1476,7392,993945600.0,1,7076
4518,7456,993945600.0,1,7077
616,7456,993945600.0,1,7078
249,7460,993945600.0,1,7079
127,5545,994032000.0,1,7080
246,5551,994032000.0,1,7081
3586,6429,994032000.0,1,7082
407,6462,994032000.0,1,7083
2269,6766,994032000.0,1,7084
315,7103,994032000.0,1,7085
1385,7202,994032000.0,1,7086
4426,7423,994032000.0,1,7087
3162,7440,994032000.0,1,7088
327,7451,994032000.0,1,7089
399,5570,994118400.0,1,7090
1580,5718,994118400.0,1,7091
147,5780,994118400.0,1,7092
2360,6469,994118400.0,1,7093
132,6685,994118400.0,1,7094
1898,7031,994118400.0,1,7095
249,7064,994118400.0,1,7096
147,7209,994118400.0,1,7097
324,7373,994118400.0,1,7098
333,7428,994118400.0,1,7099
4436,7451,994118400.0,1,7100
147,7456,994118400.0,1,7101
3815,7463,994118400.0,1,7102
113,5545,994204800.0,1,7103
1333,5861,994204800.0,1,7104
147,5865,994204800.0,1,7105
634,5867,994204800.0,1,7106
2295,5878,994204800.0,1,7107
2295,6135,994204800.0,1,7108
2295,6151,994204800.0,1,7109
1829,6287,994204800.0,1,7110
2295,6288,994204800.0,1,7111
1946,6525,994204800.0,1,7112
1412,6689,994204800.0,1,7113
2295,7010,994204800.0,1,7114
2295,7355,994204800.0,1,7115
147,7386,994204800.0,1,7116
234,7465,994204800.0,1,7117
1658,5722,994291200.0,1,7118
1333,5860,994291200.0,1,7119
1333,5862,994291200.0,1,7120
1658,5948,994291200.0,1,7121
1658,5984,994291200.0,1,7122
2883,6133,994291200.0,1,7123
132,6153,994291200.0,1,7124
3539,6413,994291200.0,1,7125
189,6494,994291200.0,1,7126
1096,6655,994291200.0,1,7127
1086,6660,994291200.0,1,7128
218,6786,994291200.0,1,7129
440,6900,994291200.0,1,7130
1333,6930,994291200.0,1,7131
3689,7124,994291200.0,1,7132
1385,7232,994291200.0,1,7133
4330,7448,994291200.0,1,7134
147,5545,994377600.0,1,7135
716,5786,994377600.0,1,7136
1002,5808,994377600.0,1,7137
248,5833,994377600.0,1,7138
1002,5861,994377600.0,1,7139
1002,5862,994377600.0,1,7140
1658,5955,994377600.0,1,7141
1002,5977,994377600.0,1,7142
2183,5990,994377600.0,1,7143
2295,6082,994377600.0,1,7144
3346,6258,994377600.0,1,7145
3346,6261,994377600.0,1,7146
3346,6275,994377600.0,1,7147
3346,6287,994377600.0,1,7148
3346,6300,994377600.0,1,7149
1933,6472,994377600.0,1,7150
306,6901,994377600.0,1,7151
3243,6985,994377600.0,1,7152
3511,7153,994377600.0,1,7153
3086,7195,994377600.0,1,7154
442,7229,994377600.0,1,7155
2432,7267,994377600.0,1,7156
306,7315,994377600.0,1,7157
4621,7354,994377600.0,1,7158
4432,7368,994377600.0,1,7159
4621,7465,994377600.0,1,7160
210,5545,994464000.0,1,7161
1207,5669,994464000.0,1,7162
1368,5705,994464000.0,1,7163
2549,5939,994464000.0,1,7164
327,6027,994464000.0,1,7165
423,6100,994464000.0,1,7166
2183,6322,994464000.0,1,7167
899,6386,994464000.0,1,7168
3894,6788,994464000.0,1,7169
4432,7430,994464000.0,1,7170
382,5700,994550400.0,1,7171
1790,5939,994550400.0,1,7172
1368,6070,994550400.0,1,7173
3272,6209,994550400.0,1,7174
278,6376,994550400.0,1,7175
1534,6445,994550400.0,1,7176
1969,6616,994550400.0,1,7177
1216,6963,994550400.0,1,7178
2549,7033,994550400.0,1,7179
711,7230,994550400.0,1,7180
4611,7423,994550400.0,1,7181
1314,7471,994550400.0,1,7182
1865,5770,994636800.0,1,7183
1368,5978,994636800.0,1,7184
1385,6734,994636800.0,1,7185
306,6889,994636800.0,1,7186
333,7110,994636800.0,1,7187
1964,5789,994723200.0,1,7188
1964,5791,994723200.0,1,7189
1964,5804,994723200.0,1,7190
1594,5896,994723200.0,1,7191
1594,5897,994723200.0,1,7192
1159,6106,994723200.0,1,7193
920,6285,994723200.0,1,7194
616,6389,994723200.0,1,7195
210,6528,994723200.0,1,7196
2608,6706,994723200.0,1,7197
1964,6980,994723200.0,1,7198
4329,7124,994723200.0,1,7199
306,7379,994723200.0,1,7200
4553,7408,994723200.0,1,7201
4426,7438,994723200.0,1,7202
4215,7451,994723200.0,1,7203
4420,7466,994723200.0,1,7204
127,7475,994723200.0,1,7205
147,7475,994723200.0,1,7206
113,5546,994809600.0,1,7207
185,5760,994809600.0,1,7208
1830,5766,994809600.0,1,7209
185,5789,994809600.0,1,7210
185,5797,994809600.0,1,7211
2400,5902,994809600.0,1,7212
2810,6041,994809600.0,1,7213
2040,6106,994809600.0,1,7214
573,6148,994809600.0,1,7215
2810,6270,994809600.0,1,7216
1921,6387,994809600.0,1,7217
1933,6450,994809600.0,1,7218
103,6503,994809600.0,1,7219
2810,6612,994809600.0,1,7220
1333,6612,994809600.0,1,7221
3796,6752,994809600.0,1,7222
333,6844,994809600.0,1,7223
4309,7104,994809600.0,1,7224
382,7268,994809600.0,1,7225
185,7341,994809600.0,1,7226
4430,7430,994809600.0,1,7227
4540,7466,994809600.0,1,7228
4330,7474,994809600.0,1,7229
2028,7475,994809600.0,1,7230
1848,5768,994896000.0,1,7231
1848,6760,994896000.0,1,7232
716,6760,994896000.0,1,7233
1848,6871,994896000.0,1,7234
315,7428,994896000.0,1,7235
4670,7466,994896000.0,1,7236
248,7475,994896000.0,1,7237
249,7475,994896000.0,1,7238
185,8303,994896000.0,1,7239
572,5590,994982400.0,1,7240
572,5592,994982400.0,1,7241
762,6133,994982400.0,1,7242
920,6174,994982400.0,1,7243
3567,6378,994982400.0,1,7244
769,6505,994982400.0,1,7245
2239,6515,994982400.0,1,7246
1758,6981,994982400.0,1,7247
2239,7341,994982400.0,1,7248
4430,7450,994982400.0,1,7249
2400,7451,994982400.0,1,7250
127,7460,994982400.0,1,7251
4252,7466,994982400.0,1,7252
1225,7475,994982400.0,1,7253
296,6226,995068800.0,1,7254
3366,6274,995068800.0,1,7255
2210,6572,995068800.0,1,7256
220,6809,995068800.0,1,7257
1225,7064,995068800.0,1,7258
4270,7466,995068800.0,1,7259
1295,5684,995155200.0,1,7260
1946,5791,995155200.0,1,7261
1867,6008,995155200.0,1,7262
3272,6201,995155200.0,1,7263
683,6240,995155200.0,1,7264
1368,6258,995155200.0,1,7265
1368,6373,995155200.0,1,7266
3240,6620,995155200.0,1,7267
306,7128,995155200.0,1,7268
2183,7235,995155200.0,1,7269
306,7239,995155200.0,1,7270
306,7441,995155200.0,1,7271
3046,7450,995155200.0,1,7272
4697,7465,995155200.0,1,7273
1281,7475,995155200.0,1,7274
467,5709,995241600.0,1,7275
306,5895,995241600.0,1,7276
1327,6208,995241600.0,1,7277
2475,6363,995241600.0,1,7278
248,7167,995241600.0,1,7279
711,7195,995241600.0,1,7280
4442,7368,995241600.0,1,7281
4086,7446,995241600.0,1,7282
127,7474,995241600.0,1,7283
996,7475,995241600.0,1,7284
17,5542,995328000.0,1,7285
439,5783,995328000.0,1,7286
333,5838,995328000.0,1,7287
185,5979,995328000.0,1,7288
1594,6407,995328000.0,1,7289
279,6616,995328000.0,1,7290
333,6953,995328000.0,1,7291
3953,7435,995328000.0,1,7292
4517,7461,995328000.0,1,7293
439,5612,995414400.0,1,7294
2044,5805,995414400.0,1,7295
333,5820,995414400.0,1,7296
185,5948,995414400.0,1,7297
185,5955,995414400.0,1,7298
185,5984,995414400.0,1,7299
185,5994,995414400.0,1,7300
905,6012,995414400.0,1,7301
2040,6138,995414400.0,1,7302
1327,6955,995414400.0,1,7303
306,7037,995414400.0,1,7304
4619,7351,995414400.0,1,7305
4215,7361,995414400.0,1,7306
4131,7461,995414400.0,1,7307
3736,7461,995414400.0,1,7308
3019,7477,995414400.0,1,7309
4619,7477,995414400.0,1,7310
1765,8303,995414400.0,1,7311
146,5545,995500800.0,1,7312
392,5718,995500800.0,1,7313
855,6313,995500800.0,1,7314
573,6437,995500800.0,1,7315
113,6809,995500800.0,1,7316
909,6922,995500800.0,1,7317
795,7063,995500800.0,1,7318
442,7196,995500800.0,1,7319
1949,7238,995500800.0,1,7320
1848,7365,995500800.0,1,7321
1848,7375,995500800.0,1,7322
4471,7461,995500800.0,1,7323
3019,7466,995500800.0,1,7324
4634,7477,995500800.0,1,7325
4420,7477,995500800.0,1,7326
342,5562,995587200.0,1,7327
899,5637,995587200.0,1,7328
1555,5824,995587200.0,1,7329
2944,6082,995587200.0,1,7330
1207,6219,995587200.0,1,7331
306,6741,995587200.0,1,7332
249,7021,995587200.0,1,7333
1263,7151,995587200.0,1,7334
3086,7272,995587200.0,1,7335
4005,7434,995587200.0,1,7336
4557,7452,995587200.0,1,7337
4557,7456,995587200.0,1,7338
4484,7461,995587200.0,1,7339
4420,7461,995587200.0,1,7340
259,5725,995673600.0,1,7341
1883,5769,995673600.0,1,7342
1765,5787,995673600.0,1,7343
3155,6143,995673600.0,1,7344
1368,6273,995673600.0,1,7345
423,7270,995673600.0,1,7346
133,7348,995673600.0,1,7347
4557,7349,995673600.0,1,7348
306,7363,995673600.0,1,7349
295,7471,995673600.0,1,7350
442,7477,995673600.0,1,7351
3484,6415,995760000.0,1,7352
1151,6733,995760000.0,1,7353
3736,7300,995760000.0,1,7354
3795,7354,995760000.0,1,7355
1151,7423,995760000.0,1,7356
1534,5713,995846400.0,1,7357
1101,5808,995846400.0,1,7358
780,6041,995846400.0,1,7359
278,6061,995846400.0,1,7360
780,6062,995846400.0,1,7361
1327,6210,995846400.0,1,7362
2944,6437,995846400.0,1,7363
769,6565,995846400.0,1,7364
1266,6621,995846400.0,1,7365
939,7011,995846400.0,1,7366
29,7064,995846400.0,1,7367
427,7174,995846400.0,1,7368
29,7386,995846400.0,1,7369
4078,7474,995846400.0,1,7370
306,7477,995846400.0,1,7371
133,5974,995932800.0,1,7372
1534,6437,995932800.0,1,7373
899,6480,995932800.0,1,7374
3103,7463,995932800.0,1,7375
4420,7473,995932800.0,1,7376
4552,7475,995932800.0,1,7377
1860,7475,995932800.0,1,7378
489,5581,996019200.0,1,7379
905,5633,996019200.0,1,7380
2239,6121,996019200.0,1,7381
3366,6281,996019200.0,1,7382
3414,6283,996019200.0,1,7383
3414,6296,996019200.0,1,7384
3838,6620,996019200.0,1,7385
3893,7036,996019200.0,1,7386
780,7203,996019200.0,1,7387
4676,7438,996019200.0,1,7388
1718,7466,996019200.0,1,7389
1228,7475,996019200.0,1,7390
315,5725,996105600.0,1,7391
1974,5790,996105600.0,1,7392
905,6291,996105600.0,1,7393
1225,6296,996105600.0,1,7394
3539,6924,996105600.0,1,7395
3620,7368,996105600.0,1,7396
29,5571,996192000.0,1,7397
942,5637,996192000.0,1,7398
7,5658,996192000.0,1,7399
1175,5664,996192000.0,1,7400
29,5706,996192000.0,1,7401
1151,5711,996192000.0,1,7402
185,6158,996192000.0,1,7403
1002,6198,996192000.0,1,7404
1002,6200,996192000.0,1,7405
1002,6214,996192000.0,1,7406
1225,6283,996192000.0,1,7407
905,6287,996192000.0,1,7408
3386,6288,996192000.0,1,7409
1225,6288,996192000.0,1,7410
3386,6296,996192000.0,1,7411
1002,6354,996192000.0,1,7412
2165,6851,996192000.0,1,7413
3386,6895,996192000.0,1,7414
1225,6895,996192000.0,1,7415
29,7021,996192000.0,1,7416
1002,7235,996192000.0,1,7417
905,7322,996192000.0,1,7418
185,7367,996192000.0,1,7419
4252,7432,996192000.0,1,7420
625,7448,996192000.0,1,7421
1772,7463,996192000.0,1,7422
29,5543,996278400.0,1,7423
902,5631,996278400.0,1,7424
439,5829,996278400.0,1,7425
29,6090,996278400.0,1,7426
127,6122,996278400.0,1,7427
3386,6283,996278400.0,1,7428
3736,6503,996278400.0,1,7429
1101,6647,996278400.0,1,7430
167,7055,996278400.0,1,7431
3677,7107,996278400.0,1,7432
1151,7298,996278400.0,1,7433
3677,7473,996278400.0,1,7434
439,7718,996278400.0,1,7435
249,5708,996364800.0,1,7436
133,6011,996364800.0,1,7437
23,6100,996364800.0,1,7438
2239,6106,996364800.0,1,7439
3414,6288,996364800.0,1,7440
249,7277,996364800.0,1,7441
4337,7378,996364800.0,1,7442
4699,7466,996364800.0,1,7443
1237,5673,996451200.0,1,7444
1867,6418,996451200.0,1,7445
1594,7088,996451200.0,1,7446
3067,7198,996451200.0,1,7447
3028,7262,996451200.0,1,7448
1778,7264,996451200.0,1,7449
1376,7329,996451200.0,1,7450
4436,7438,996451200.0,1,7451
636,5592,996537600.0,1,7452
1232,6310,996537600.0,1,7453
1520,6386,996537600.0,1,7454
2073,6429,996537600.0,1,7455
1779,7160,996537600.0,1,7456
924,7361,996537600.0,1,7457
295,7454,996537600.0,1,7458
1829,5853,996624000.0,1,7459
1949,5942,996624000.0,1,7460
2563,5945,996624000.0,1,7461
80,6187,996624000.0,1,7462
1327,6206,996624000.0,1,7463
1089,6247,996624000.0,1,7464
3696,6476,996624000.0,1,7465
3696,6502,996624000.0,1,7466
1996,6823,996624000.0,1,7467
1050,7184,996624000.0,1,7468
2952,7230,996624000.0,1,7469
1580,7415,996624000.0,1,7470
2487,7465,996624000.0,1,7471
687,5828,996710400.0,1,7472
687,5829,996710400.0,1,7473
687,5841,996710400.0,1,7474
687,5851,996710400.0,1,7475
249,6272,996710400.0,1,7476
3336,6439,996710400.0,1,7477
3587,6883,996710400.0,1,7478
3336,7478,996710400.0,1,7479
1848,6386,996796800.0,1,7480
4003,7030,996796800.0,1,7481
1856,7047,996796800.0,1,7482
4480,7249,996796800.0,1,7483
4480,7392,996796800.0,1,7484
2873,7430,996796800.0,1,7485
259,7438,996796800.0,1,7486
2873,7451,996796800.0,1,7487
1412,7473,996796800.0,1,7488
29,5752,996883200.0,1,7489
249,6288,996883200.0,1,7490
295,6843,996883200.0,1,7491
1829,6856,996883200.0,1,7492
249,7195,996883200.0,1,7493
4480,7432,996883200.0,1,7494
1034,7454,996883200.0,1,7495
2170,5832,996969600.0,1,7496
218,5847,996969600.0,1,7497
2170,5854,996969600.0,1,7498
1829,6043,996969600.0,1,7499
2170,6219,996969600.0,1,7500
249,6283,996969600.0,1,7501
249,6296,996969600.0,1,7502
2170,6445,996969600.0,1,7503
2170,6752,996969600.0,1,7504
249,6895,996969600.0,1,7505
249,7167,996969600.0,1,7506
3386,7195,996969600.0,1,7507
1119,7337,996969600.0,1,7508
210,7341,996969600.0,1,7509
899,5630,997056000.0,1,7510
1829,5766,997056000.0,1,7511
1820,5772,997056000.0,1,7512
770,6390,997056000.0,1,7513
1295,6509,997056000.0,1,7514
3723,6728,997056000.0,1,7515
17,6863,997056000.0,1,7516
1717,6869,997056000.0,1,7517
17,7338,997056000.0,1,7518
1778,7385,997056000.0,1,7519
1228,7466,997056000.0,1,7520
916,6285,997142400.0,1,7521
398,6410,997142400.0,1,7522
3781,6549,997142400.0,1,7523
2952,6551,997142400.0,1,7524
839,6620,997142400.0,1,7525
1902,7334,997142400.0,1,7526
392,7354,997142400.0,1,7527
4480,7405,997142400.0,1,7528
1412,7433,997142400.0,1,7529
4420,7433,997142400.0,1,7530
382,7447,997142400.0,1,7531
1399,7461,997142400.0,1,7532
1281,7466,997142400.0,1,7533
2210,5855,997228800.0,1,7534
591,5885,997228800.0,1,7535
3079,6121,997228800.0,1,7536
711,6219,997228800.0,1,7537
2944,6498,997228800.0,1,7538
591,6545,997228800.0,1,7539
824,7071,997228800.0,1,7540
1225,7322,997228800.0,1,7541
2928,7368,997228800.0,1,7542
4541,7433,997228800.0,1,7543
4357,7450,997228800.0,1,7544
382,7486,997228800.0,1,7545
132,6151,997315200.0,1,7546
499,6281,997315200.0,1,7547
2542,6363,997315200.0,1,7548
1781,6799,997315200.0,1,7549
1386,6878,997315200.0,1,7550
3781,7045,997315200.0,1,7551
1781,7157,997315200.0,1,7552
4541,7285,997315200.0,1,7553
616,7289,997315200.0,1,7554
855,7327,997315200.0,1,7555
3781,7430,997315200.0,1,7556
4541,7432,997315200.0,1,7557
1392,7433,997315200.0,1,7558
4517,7433,997315200.0,1,7559
1392,7486,997315200.0,1,7560
157,5545,997401600.0,1,7561
310,5557,997401600.0,1,7562
1778,5756,997401600.0,1,7563
573,5916,997401600.0,1,7564
3046,6100,997401600.0,1,7565
855,6340,997401600.0,1,7566
3604,6764,997401600.0,1,7567
4118,6884,997401600.0,1,7568
1360,6939,997401600.0,1,7569
1778,7140,997401600.0,1,7570
1909,7151,997401600.0,1,7571
1909,7438,997401600.0,1,7572
3162,7448,997401600.0,1,7573
502,7456,997401600.0,1,7574
769,5788,997488000.0,1,7575
769,5791,997488000.0,1,7576
133,6174,997488000.0,1,7577
382,6305,997488000.0,1,7578
382,6370,997488000.0,1,7579
504,6418,997488000.0,1,7580
3074,6503,997488000.0,1,7581
4083,6822,997488000.0,1,7582
2928,7430,997488000.0,1,7583
616,7451,997488000.0,1,7584
443,7473,997488000.0,1,7585
327,5560,997574400.0,1,7586
2487,5943,997574400.0,1,7587
427,6145,997574400.0,1,7588
1974,6420,997574400.0,1,7589
2952,6889,997574400.0,1,7590
3079,6965,997574400.0,1,7591
1974,7101,997574400.0,1,7592
4484,7433,997574400.0,1,7593
467,7486,997574400.0,1,7594
839,5624,997660800.0,1,7595
3104,6629,997660800.0,1,7596
3019,7351,997660800.0,1,7597
3696,7359,997660800.0,1,7598
819,7448,997660800.0,1,7599
3568,7451,997660800.0,1,7600
920,5678,997747200.0,1,7601
439,5828,997747200.0,1,7602
902,6018,997747200.0,1,7603
61,6128,997747200.0,1,7604
1376,6134,997747200.0,1,7605
1360,6637,997747200.0,1,7606
3414,6895,997747200.0,1,7607
1360,7145,997747200.0,1,7608
439,7354,997747200.0,1,7609
4237,7451,997747200.0,1,7610
3710,7470,997747200.0,1,7611
1661,7487,997747200.0,1,7612
382,6121,997833600.0,1,7613
867,6363,997833600.0,1,7614
113,6417,997833600.0,1,7615
41,6487,997833600.0,1,7616
439,6503,997833600.0,1,7617
382,6965,997833600.0,1,7618
382,7241,997833600.0,1,7619
1225,7371,997833600.0,1,7620
3781,7479,997833600.0,1,7621
295,7486,997833600.0,1,7622
439,5841,997920000.0,1,7623
956,6462,997920000.0,1,7624
2455,6492,997920000.0,1,7625
2044,6528,997920000.0,1,7626
956,6544,997920000.0,1,7627
382,6612,997920000.0,1,7628
1225,6651,997920000.0,1,7629
1050,6742,997920000.0,1,7630
1050,6749,997920000.0,1,7631
1050,6902,997920000.0,1,7632
439,7089,997920000.0,1,7633
1996,7195,997920000.0,1,7634
439,7215,997920000.0,1,7635
4383,7233,997920000.0,1,7636
29,7249,997920000.0,1,7637
1728,7316,997920000.0,1,7638
80,7337,997920000.0,1,7639
500,7386,997920000.0,1,7640
2817,7404,997920000.0,1,7641
956,7451,997920000.0,1,7642
4383,7465,997920000.0,1,7643
504,7479,997920000.0,1,7644
218,5682,998006400.0,1,7645
1050,5708,998006400.0,1,7646
1520,6194,998006400.0,1,7647
1327,6203,998006400.0,1,7648
80,6314,998006400.0,1,7649
3594,6395,998006400.0,1,7650
940,6418,998006400.0,1,7651
1050,6739,998006400.0,1,7652
1050,6757,998006400.0,1,7653
1295,6758,998006400.0,1,7654
80,6858,998006400.0,1,7655
3104,6969,998006400.0,1,7656
218,7075,998006400.0,1,7657
3019,7433,998006400.0,1,7658
1050,7464,998006400.0,1,7659
132,5805,998092800.0,1,7660
3096,6125,998092800.0,1,7661
1520,6212,998092800.0,1,7662
439,6305,998092800.0,1,7663
3586,6389,998092800.0,1,7664
3104,6634,998092800.0,1,7665
439,6755,998092800.0,1,7666
1860,7019,998092800.0,1,7667
1239,7061,998092800.0,1,7668
1239,7378,998092800.0,1,7669
127,7438,998092800.0,1,7670
4557,7469,998092800.0,1,7671
687,5595,998179200.0,1,7672
956,5771,998179200.0,1,7673
687,5852,998179200.0,1,7674
6,6018,998179200.0,1,7675
3557,6536,998179200.0,1,7676
2952,6733,998179200.0,1,7677
382,6754,998179200.0,1,7678
1216,6883,998179200.0,1,7679
306,7139,998179200.0,1,7680
3878,7460,998179200.0,1,7681
118,7487,998179200.0,1,7682
439,5906,998265600.0,1,7683
1996,6238,998265600.0,1,7684
2566,6424,998265600.0,1,7685
499,6480,998265600.0,1,7686
3557,6555,998265600.0,1,7687
698,6595,998265600.0,1,7688
1936,7013,998265600.0,1,7689
960,7322,998265600.0,1,7690
1772,7347,998265600.0,1,7691
102,7348,998265600.0,1,7692
1050,7466,998265600.0,1,7693
1520,5760,998352000.0,1,7694
1758,5789,998352000.0,1,7695
2487,5922,998352000.0,1,7696
1050,6075,998352000.0,1,7697
2330,6363,998352000.0,1,7698
916,6363,998352000.0,1,7699
3594,6856,998352000.0,1,7700
1520,6981,998352000.0,1,7701
161,5545,998438400.0,1,7702
1050,5648,998438400.0,1,7703
1865,5820,998438400.0,1,7704
2075,5845,998438400.0,1,7705
1718,5984,998438400.0,1,7706
1865,5985,998438400.0,1,7707
924,6057,998438400.0,1,7708
189,6419,998438400.0,1,7709
296,6609,998438400.0,1,7710
664,7022,998438400.0,1,7711
1050,7070,998438400.0,1,7712
1050,7163,998438400.0,1,7713
439,7370,998438400.0,1,7714
439,7461,998438400.0,1,7715
4699,7491,998438400.0,1,7716
104,6283,998524800.0,1,7717
439,6747,998524800.0,1,7718
315,6812,998524800.0,1,7719
439,7098,998524800.0,1,7720
439,7116,998524800.0,1,7721
3019,7242,998524800.0,1,7722
4118,7397,998524800.0,1,7723
4442,7456,998524800.0,1,7724
104,7474,998524800.0,1,7725
234,7486,998524800.0,1,7726
342,5657,998611200.0,1,7727
942,5915,998611200.0,1,7728
942,5917,998611200.0,1,7729
132,6233,998611200.0,1,7730
1117,6341,998611200.0,1,7731
2566,6386,998611200.0,1,7732
1936,6525,998611200.0,1,7733
3594,7056,998611200.0,1,7734
3594,7313,998611200.0,1,7735
3689,7338,998611200.0,1,7736
4539,7423,998611200.0,1,7737
4670,7491,998611200.0,1,7738
191,5545,998697600.0,1,7739
427,5801,998697600.0,1,7740
3366,6299,998697600.0,1,7741
920,6678,998697600.0,1,7742
4083,6823,998697600.0,1,7743
1774,7376,998697600.0,1,7744
423,7474,998697600.0,1,7745
248,5551,998784000.0,1,7746
427,5571,998784000.0,1,7747
2452,5915,998784000.0,1,7748
249,5935,998784000.0,1,7749
191,6386,998784000.0,1,7750
842,6752,998784000.0,1,7751
573,7053,998784000.0,1,7752
4083,7124,998784000.0,1,7753
616,7135,998784000.0,1,7754
1225,7481,998784000.0,1,7755
423,5571,998870400.0,1,7756
899,5857,998870400.0,1,7757
1191,5878,998870400.0,1,7758
188,5939,998870400.0,1,7759
3019,6122,998870400.0,1,7760
1974,6260,998870400.0,1,7761
41,6544,998870400.0,1,7762
3859,6660,998870400.0,1,7763
3638,6765,998870400.0,1,7764
3019,7315,998870400.0,1,7765
3859,7386,998870400.0,1,7766
3019,7429,998870400.0,1,7767
3019,7491,998870400.0,1,7768
191,5937,998956800.0,1,7769
191,5958,998956800.0,1,7770
191,5972,998956800.0,1,7771
1117,5973,998956800.0,1,7772
3366,6285,998956800.0,1,7773
2928,6376,998956800.0,1,7774
920,6679,998956800.0,1,7775
3019,7050,998956800.0,1,7776
191,7056,998956800.0,1,7777
4391,7179,998956800.0,1,7778
1257,7235,998956800.0,1,7779
4391,7262,998956800.0,1,7780
664,7262,998956800.0,1,7781
4391,7474,998956800.0,1,7782
3019,7497,998956800.0,1,7783
188,5545,999043200.0,1,7784
145,5801,999043200.0,1,7785
113,6114,999043200.0,1,7786
185,6795,999043200.0,1,7787
1155,6820,999043200.0,1,7788
3019,7010,999043200.0,1,7789
3708,7141,999043200.0,1,7790
333,7148,999043200.0,1,7791
2952,7202,999043200.0,1,7792
1094,7375,999043200.0,1,7793
3019,7423,999043200.0,1,7794
4484,7466,999043200.0,1,7795
3529,7485,999043200.0,1,7796
3019,7486,999043200.0,1,7797
1596,7486,999043200.0,1,7798
4471,7492,999043200.0,1,7799
592,5624,999129600.0,1,7800
939,5801,999129600.0,1,7801
2952,6086,999129600.0,1,7802
248,6121,999129600.0,1,7803
1728,6231,999129600.0,1,7804
3663,6448,999129600.0,1,7805
1728,6883,999129600.0,1,7806
248,6965,999129600.0,1,7807
1728,7044,999129600.0,1,7808
2648,7047,999129600.0,1,7809
795,7257,999129600.0,1,7810
4118,7276,999129600.0,1,7811
1803,7313,999129600.0,1,7812
4069,7430,999129600.0,1,7813
2933,7451,999129600.0,1,7814
4537,7485,999129600.0,1,7815
3620,7492,999129600.0,1,7816
2928,6082,999216000.0,1,7817
905,6489,999216000.0,1,7818
905,7132,999216000.0,1,7819
3723,7430,999216000.0,1,7820
4484,7491,999216000.0,1,7821
1408,7492,999216000.0,1,7822
1392,7492,999216000.0,1,7823
645,5592,999302400.0,1,7824
2128,6638,999302400.0,1,7825
2400,7361,999302400.0,1,7826
2400,7368,999302400.0,1,7827
423,7446,999302400.0,1,7828
4697,7492,999302400.0,1,7829
3736,7492,999302400.0,1,7830
4585,7497,999302400.0,1,7831
942,5860,999388800.0,1,7832
246,6323,999388800.0,1,7833
3990,6737,999388800.0,1,7834
520,6900,999388800.0,1,7835
246,7275,999388800.0,1,7836
676,7419,999388800.0,1,7837
2363,7435,999388800.0,1,7838
234,7492,999388800.0,1,7839
2931,6502,999475200.0,1,7840
664,6851,999475200.0,1,7841
3019,7037,999475200.0,1,7842
4092,7316,999475200.0,1,7843
3779,7337,999475200.0,1,7844
4391,7345,999475200.0,1,7845
1175,7474,999475200.0,1,7846
102,5725,999561600.0,1,7847
1596,5725,999561600.0,1,7848
133,5755,999561600.0,1,7849
133,5789,999561600.0,1,7850
1803,5804,999561600.0,1,7851
1257,5859,999561600.0,1,7852
6,6044,999561600.0,1,7853
2269,6140,999561600.0,1,7854
6,6238,999561600.0,1,7855
780,6260,999561600.0,1,7856
1974,6419,999561600.0,1,7857
1010,6462,999561600.0,1,7858
499,6468,999561600.0,1,7859
1974,6486,999561600.0,1,7860
2952,6734,999561600.0,1,7861
306,6764,999561600.0,1,7862
2354,6895,999561600.0,1,7863
4426,7214,999561600.0,1,7864
4432,7214,999561600.0,1,7865
215,7270,999561600.0,1,7866
132,7394,999561600.0,1,7867
851,7422,999561600.0,1,7868
132,5545,999648000.0,1,7869
307,5556,999648000.0,1,7870
520,5667,999648000.0,1,7871
103,6073,999648000.0,1,7872
499,6094,999648000.0,1,7873
520,6687,999648000.0,1,7874
520,6691,999648000.0,1,7875
4002,6741,999648000.0,1,7876
520,6882,999648000.0,1,7877
520,6918,999648000.0,1,7878
520,7067,999648000.0,1,7879
132,7129,999648000.0,1,7880
520,7196,999648000.0,1,7881
3696,7214,999648000.0,1,7882
4443,7214,999648000.0,1,7883
307,7232,999648000.0,1,7884
2890,7241,999648000.0,1,7885
2952,7319,999648000.0,1,7886
520,7405,999648000.0,1,7887
